"","replicate_fingerprinting","sample","farm_code","sp_sample","sp_tricot","sp_id","sp_tgroup","index_final_value","source","source_who","first_time_seed","gender","treated","tricot","inder","tech_pkg","education","SEF1","SEF2","SEF3","SEF4","match","match2","match3","match4","farmer_clean_name","farmer_identified_name","original_farmer_identified_name","dna_identified_first","dna_identified_second_processed","dna_identified_second","dna_identified_third","dna_identified_fourth","gendist_match4","gendist_match3","gendist_match2","first_gen_distance","second_gen_distance","third_gen_distance","fourth_gen_distance","first_similarity","second_similarity","third_similarity","fourth_similarity","first_match","second_match","first_cat","second_cat","region","district","village","seed_origin","seed_source","first_time_seed_use","seed_cycles","area","max_ref_distance_1","sd_ref_distance_1","range_max","FCI","FCI_2","match_only_name","match_name_manual_cleaning","invFCI","invFCI_SP","count_neigh_1km","count_match_1km","ratio_match_1km","count_neigh_5km","count_match_5km","ratio_match_5km","gender_recoded"
"318",1,"F158_2B",158,"no",NA,NA,NA,6,"Reliable","Producers' association - bought","No",1,0,0,0,1,6,0,0,0,0,1,1,1,1,"changuena","changuena","changuena","changuena","suru","suru(2)/victoria(1)","victoria","gibre",0.12740253,0.12740253,0.12740253,0.12740253,0.15530512,0.15825562,0.15911572,87.259747,84.469488,84.174438,84.088428,"TRUE","FALSE","category 2","category 3","South","Changuena","pilon","La compr√© a la Asociaci√≥n de productores","Reliable","No","7","1",0.046780407,0.00607496353412312,0.0528553705341231,1,1,"TRUE","TRUE",0,0,NA,NA,NA,NA,NA,NA,0
"319",1,"F158_3B",158,"no",NA,NA,NA,6,"Reliable","Producers' association - bought","No",1,0,0,0,1,6,0,0,0,0,0,0,0,0,"cabecar","cabecar","cabecar","changuena","suru","suru","victoria","matambu",0.047003847,0.047003847,0.047003847,0.047003847,0.12685746,0.13846155,0.14125068,95.2996153,87.314254,86.153845,85.874932,"FALSE","FALSE","category 1","category 2","South","Changuena","pilon","La compr√© a la Asociaci√≥n de productores","Reliable","No","6","2",0.046780407,0.00607496353412312,0.0528553705341231,0,1,"FALSE","FALSE",1,0,NA,NA,NA,NA,NA,NA,0
"320",1,"F159_1B",159,"no",NA,NA,NA,3,"Reliable","Producers' association - bought","No",1,0,0,0,1,6,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar","matambu","changuena",0.06958904,0.06958904,0.06958904,0.053846154,0.06958904,0.10340099,0.10533553,94.6153846,93.041096,89.659901,89.466447,"FALSE","TRUE","category 1","category 1","South","Changuena","Santa Luc���La compr頡 la Asociaci󮠤e productores","La compr√© a la Asociaci√≥n de productores","Reliable","No","2","3",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,9,7,0.777777778,42,31,"0.73809523799999999",0
"321",1,"F160_1B",160,"no",NA,NA,NA,6,"Reliable","Producers' association - bought","Yes",1,0,0,0,1,6,0,0,0,0,0,0,1,1,"cabecar","cabecar","cabecar","victoria","nambi","nambi","cabecar","matambu",0.111748636,0.111748636,0.102796055,0.102796055,0.11074741,0.111748636,0.12643678,89.7203945,88.925259,88.8251364,87.356322,"FALSE","FALSE","category 2","category 2","South","Changuena","Santa Luc���La compr頡 la Asociaci󮠤e productores","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","1",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,NA,NA,NA,NA,NA,NA,0
"322",1,"F160_2B",160,"no",NA,NA,NA,6,"Reliable","Producers' association - bought","Yes",1,0,0,0,1,6,1,1,1,1,0,0,0,0,"ensayo","uran","uran","uran","RCB 593","RCB 593","SEF 42","SEF 62",0.009320175,0.009320175,0.009320175,0.009320175,0.077302635,0.094365425,0.09786184,99.0679825,92.2697365,90.5634575,90.213816,"TRUE","FALSE","category 1","category 1","South","Changuena","Santa Luc���La compr頡 la Asociaci󮠤e productores","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","0.25",0.026475456,0.00883303640564774,0.0353084924056477,0,0,"TRUE","TRUE",1,1,NA,NA,NA,NA,NA,NA,0
"323",1,"F160_3B",160,"no",NA,NA,NA,6,"Reliable","Producers' association - bought","Yes",1,0,0,0,1,6,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila","matambu","RCB 593",0.05898416,0.05898416,0.05898416,0.05898416,0.12165117,0.13068493,0.13957307,94.101584,87.834883,86.931507,86.042693,"TRUE","FALSE","category 1","category 2","South","Changuena","Santa Luc���La compr頡 la Asociaci󮠤e productores","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","2",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,NA,NA,NA,NA,NA,NA,0
"324",1,"F162_1B",162,"yes",1,250,"T1",7,"Reliable","Producers' association - bought","No",1,1,1,1,0,6,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","talamanca","mantequilla","mantequilla(2)/sacapobres(1)","sacapobres","suru",0.11150685,0.11150685,0.11150685,0.11150685,0.113598675,0.1147677,0.122724764,88.849315,88.6401325,88.52323,87.7275236,"FALSE","FALSE","category 3","category 3","South","Pejibaye","Desamparados","La compr√© a la Asociaci√≥n de productores","Reliable","No","2","0.7",0.05482456,0.0268252196314279,0.0816497796314279,1,1,"FALSE","FALSE",0,0,12,9,0.75,16,13,"0.8125",0
"325",1,"F162_2B",162,"yes",1,250,"T1",7,"Reliable","Producers' association - bought","No",1,1,1,1,0,6,0,0,1,1,0,0,0,0,"landraces","vaina_blanca","vaina blanca","tequila","RCB 593","RCB 593","uran","victoria",0.015027323,0.015027323,0.015027323,0.015027323,0.11022976,0.112664476,0.1278113,98.4972677,88.977024,88.7335524,87.21887,"FALSE","FALSE","category 1","category 2","South","Pejibaye","Desamparados","La compr√© a otros productores en Costa Rica","Unreliable","No","2","0.28000000000000003",0.016447369,0.000422361612691621,0.0168697306126916,0,0,"FALSE","FALSE",1,1,12,9,0.75,16,13,"0.8125",0
"326",1,"F163_1B",163,"yes",1,252,"T1",7,"Reliable","Producers' association - bought","No",1,0,1,0,0,6,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","victoria","cabecar","cabecar","tayni","matambu",0.085753426,0.085753426,0.085753426,0.085753426,0.09120699,0.11796832,0.118982494,91.4246574,90.879301,88.203168,88.1017506,"FALSE","FALSE","category 1","category 1","South","Pejibaye","Desamparados","La compr√© a la Asociaci√≥n de productores","Reliable","No","8","0.1",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,1,0,0,5,4,"0.8",0
"327",1,"F164_1B",164,"yes",1,839,"B",7,"Unreliable","Family","Yes",1,0,1,0,0,6,0,0,0,0,0,0,0,0,"dontknow","dontknow","no sabe","cabecar","victoria","cabecar(1)/victoria(2)","tayni","matambu",0.08274167,0.08274167,0.08274167,0.08274167,0.08438356,0.11851447,0.12089716,91.725833,91.561644,88.148553,87.910284,"FALSE","FALSE","category 4","category 4","South","Pejibaye","Desamparados","De Familiares","Unreliable","Yes","NA","0.1",0.077070765,0.00190190515067399,0.078972670150674,1,1,"FALSE","FALSE",0,0,1,0,0,5,4,"0.8",0
"328",1,"F165_1B",165,"yes",0,206,"C",7,"Reliable","Producers' association - bought","Yes",1,0,0,1,0,6,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","tequila","matambu","matambu","tayni","victoria",0.104644805,0.104644805,0.104644805,0.104644805,0.116986305,0.13074398,0.13329676,89.5355195,88.3013695,86.925602,86.670324,"FALSE","FALSE","category 2","category 2","South","Pejibaye","El ᧵ila","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","1.4",0.016447369,0.000422361612691621,0.0168697306126916,1,1,"FALSE","FALSE",0,0,2,2,1,38,25,"0.65789473700000001",0
"329",1,"F165_2B",165,"yes",0,206,"C",7,"Reliable","Producers' association - bought","Yes",1,0,0,1,0,6,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","victoria","tayni","matambu",0.07932166,0.07932166,0.07932166,0.07932166,0.08424808,0.11624727,0.12109589,92.067834,91.575192,88.375273,87.890411,"TRUE","FALSE","category 1","category 1","South","Pejibaye","El ᧵ila","La compr√© a la Asociaci√≥n de productores","Reliable","No","2","3",0.077070765,0.00190190515067399,0.078972670150674,1,1,"TRUE","TRUE",0,0,2,2,1,38,25,"0.65789473700000001",0
"330",1,"F166_1B",166,"yes",0,208,"C",4.5,"Unreliable","Bought other producers in CR",NA,1,0,0,0,0,11,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0038230475,0.0038230475,0.0038230475,0.0038230475,0.13136289,0.13646348,0.13890411,99.61769525,86.863711,86.353652,86.109589,"TRUE","FALSE","category 1","category 3","South","Pejibaye","El ᧵ila","La compr√© a otros productores en Costa Rica","Unreliable","dontknow","NA","2.8",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,5,2,0.4,42,22,"0.52380952400000003",0
"331",1,"F166_2B",166,"yes",0,208,"C",4.5,"Unreliable","Bought other producers in CR",NA,1,0,0,0,0,11,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar","matambu","tayni",0.08557323,0.08557323,0.08557323,0.042652722,0.08557323,0.099725276,0.10422381,95.7347278,91.442677,90.0274724,89.577619,"FALSE","TRUE","category 1","category 1","South","Pejibaye","El ᧵ila","La compr√© a otros productores en Costa Rica","Unreliable","Yes","NA","2",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,5,2,0.4,42,22,"0.52380952400000003",0
"332",1,"F167_1B",167,"yes",0,222,"C",7,"Reliable","Producers' association - bought","No",1,0,1,1,0,4,0,0,0,0,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar(1)/matambu(2)","matambu","tayni",0.09088413,0.09088413,0.09088413,0.0126443105,0.09088413,0.09148352,0.09572134,98.73556895,90.911587,90.851648,90.427866,"FALSE","FALSE","category 1","category 3","South","Pejibaye","El ᧵ila","La compr√© a la Asociaci√≥n de productores","Reliable","No","20","0.98",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,4,3,0.75,35,22,"0.62857142899999996",0
"333",1,"F167_2B",167,"yes",0,222,"C",7,"Reliable","Producers' association - bought","No",1,0,1,1,0,4,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","matambu","RCB 593",0.033551555,0.033551555,0.033551555,0.033551555,0.13306011,0.13992333,0.14660831,96.6448445,86.693989,86.007667,85.339169,"TRUE","FALSE","category 1","category 3","South","Pejibaye","El ᧵ila","La compr√© a la Asociaci√≥n de productores","Reliable","No","20","1.4",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,NA,NA,NA,NA,NA,NA,0
"334",1,"F168_1B",168,"yes",0,232,"C",5,"Reliable","Producers' association - bought","Yes",1,1,0,1,0,6,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","victoria","tayni","matambu",0.086386,0.086386,0.086386,0.086386,0.092978604,0.12028431,0.12294633,91.3614,90.7021396,87.971569,87.705367,"TRUE","FALSE","category 1","category 1","South","Pejibaye","Las delicias","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","2",0.077070765,0.00190190515067399,0.078972670150674,1,1,"TRUE","TRUE",0,0,0,0,0,23,17,"0.73913043499999997",0
"335",1,"F168_2B",168,"yes",0,232,"C",5,"Reliable","Producers' association - bought","Yes",1,1,0,1,0,6,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","matambu",0.02780807,0.02780807,0.02780807,0.02780807,0.12971054,0.14027397,0.14148878,97.219193,87.028946,85.972603,85.851122,"TRUE","FALSE","category 1","category 3","South","Pejibaye","Las delicias","La guard√© de cosechas anteriores","Unreliable","No","2","2",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,0,0,0,23,17,"0.73913043499999997",0
"336",1,"F169_1B",169,"yes",0,243,"C",7,"Unreliable","Bought other producers in CR","No",1,0,0,1,0,9,0,0,0,0,0,0,0,0,"landraces","panameno","panameno","victoria","generalito","generalito","cabecar","gibre",0.0939726,0.0939726,0.0939726,0.0939726,0.1215697,0.12179137,0.12868048,90.60274,87.84303,87.820863,87.131952,"FALSE","FALSE","category 1","category 2","South","Pejibaye","El ᧵ila","La compr√© a otros productores en Costa Rica","Unreliable","No","2","0.5",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,2,1,0.5,38,25,"0.65789473700000001",0
"337",1,"F169_2B",169,"yes",0,243,"C",7,"Unreliable","Bought other producers in CR","No",1,0,0,1,0,9,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.003816794,0.003816794,0.003816794,0.003816794,0.13169399,0.13623904,0.13867615,99.6183206,86.830601,86.376096,86.132385,"TRUE","FALSE","category 1","category 3","South","Pejibaye","El ᧵ila","La compr√© a la Asociaci√≥n de productores","Reliable","No","1","1",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,2,1,0.5,38,25,"0.65789473700000001",0
"338",1,"F170_1B",170,"yes",0,253,"C",6,"Reliable","Producers' association - bought","No",1,0,0,0,0,4,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0040938864,0.0040938864,0.0040938864,0.0040938864,0.13156456,0.136663,0.13910186,99.59061136,86.843544,86.3337,86.089814,"TRUE","FALSE","category 1","category 3","South","Pejibaye","El ᧵ila","La compr√© a la Asociaci√≥n de productores","Reliable","No","4","1.5",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,0,0,0,35,25,"0.71428571399999996",0
"339",1,"F170_2B",170,"yes",0,253,"C",6,"Reliable","Producers' association - bought","No",1,0,0,0,0,4,1,1,1,1,0,0,0,0,"ensayo","uran","uran","uran","RCB 593","RCB 593","SEF 42","SEF 62",0.00877193,0.00877193,0.00877193,0.00877193,0.074602306,0.09195402,0.09654416,99.122807,92.5397694,90.804598,90.345584,"TRUE","FALSE","category 1","category 1","South","Pejibaye","El ᧵ila","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","2.8",0.026475456,0.00883303640564774,0.0353084924056477,0,0,"TRUE","TRUE",1,1,0,0,0,35,25,"0.71428571399999996",0
"340",1,"F170_3B",170,"yes",0,253,"C",6,"Reliable","Producers' association - bought","No",1,0,0,0,0,4,0,0,1,1,0,0,0,0,"dontknow","dontknow","no sabe","tequila","RCB 593","RCB 593","uran","victoria",0.01474604,0.01474604,0.01474604,0.01474604,0.10770913,0.110958904,0.12691885,98.525396,89.229087,88.9041096,87.308115,"FALSE","FALSE","category 4","category 4","South","Pejibaye","El ᧵ila","NA","NA","NA","NA","0.35",0.016447369,0.000422361612691621,0.0168697306126916,0,0,"FALSE","FALSE",1,1,0,0,0,35,25,"0.71428571399999996",0
"341",1,"F170_4B",170,"yes",0,253,"C",6,"Reliable","Producers' association - bought","No",1,0,0,0,0,4,0,0,0,0,0,0,0,0,"generalito","generalito","generalito","victoria","matambu","matambu(2)/tayni(1)","tayni","cabecar",0.0019188597,0.0019188597,0.0019188597,0.0019188597,0.086575344,0.08971553,0.09369863,99.80811403,91.3424656,91.028447,90.630137,"FALSE","FALSE","category 1","category 3","South","Pejibaye","El ᧵ila","La compr√© a la Asociaci√≥n de productores","Reliable","No","4","0.35",0.0024738868,0.0001425694227528,0.0026164562227528,0,0,"FALSE","FALSE",1,1,0,0,0,35,25,"0.71428571399999996",0
"342",1,"F171_1B",171,"yes",1,226,"B",6.5,"Reliable","Producers' association - bought","Yes",1,0,1,0,0,6,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.0038251367,0.0038251367,0.0038251367,0.0038251367,0.13143483,0.13598901,0.13843201,99.61748633,86.856517,86.401099,86.156799,"TRUE","FALSE","category 1","category 3","South","Pejibaye","Pejibaye","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","3.5",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,10,6,0.6,17,12,"0.70588235300000002",0
"343",1,"F172_1B",172,"yes",0,207,"T2",6,NA,"NA",NA,1,0,1,0,0,4,0,0,0,0,0,0,0,0,"nambi","nambi","nambi","curre","tayni","matambu(1)/tayni(1)/victoria(1)","gibre","victoria",0.10336273,0.10336273,0.10336273,0.10336273,0.10995052,0.111964874,0.1122449,89.663727,89.004948,88.8035126,88.77551,"FALSE","FALSE","category 2","category 3","South","Pejibaye","Las parcelas","NA","NA","NA","NA","0.7",0.034197465,0.00238100311844337,0.0365784681184434,1,1,"FALSE","FALSE",0,0,12,9,0.75,16,13,"0.8125",0
"344",1,"F172_2B",172,"yes",0,207,"T2",6,NA,"NA",NA,1,0,1,0,0,4,0,0,1,1,0,0,0,0,"landraces","sacapobres","saca pobre","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.003827228,0.003827228,0.003827228,0.003827228,0.13178082,0.1368884,0.13960505,99.6172772,86.821918,86.31116,86.039495,"FALSE","FALSE","category 1","category 3","South","Pejibaye","Las parcelas","La guard√© de cosechas anteriores","Unreliable","No","100","1.05",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"FALSE","FALSE",1,1,12,9,0.75,16,13,"0.8125",0
"345",1,"F173_1B",173,"yes",0,225,"T2",7,"Reliable","Given by INDER, CNP, MAG","No",2,0,1,1,0,5,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila","matambu","RCB 593",0.069012545,0.069012545,0.069012545,0.069012545,0.11851447,0.13054188,0.14242755,93.0987455,88.148553,86.945812,85.757245,"TRUE","FALSE","category 1","category 2","South","Pejibaye","Ceproma","Fue una donaci√≥n de INDER, CNP o MAG","Reliable","No","2","0.7",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,0,0,0,13,10,"0.76923076899999998",1
"346",1,"F174_1B",174,"yes",0,241,"T2",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,13,0,0,0,0,1,1,1,1,"cabecar","cabecar","cabecar","cabecar","victoria","victoria","matambu","tayni",0.07107709,0.07107709,0.07107709,0.07107709,0.0970927,0.12075575,0.12329142,92.892291,90.29073,87.924425,87.670858,"TRUE","FALSE","category 1","category 1","South","Pejibaye","El progreso","La guard√© de cosechas anteriores","Unreliable","No","100","0.02",0.077070765,0.00190190515067399,0.078972670150674,0,0,"TRUE","TRUE",1,1,2,2,1,10,7,"0.7",0
"347",1,"F174_2B",174,"yes",0,241,"T2",7,"Unreliable","Kept it from previous season","No",1,0,1,0,0,13,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.004089422,0.004089422,0.004089422,0.004089422,0.13196722,0.1370614,0.13922319,99.5910578,86.803278,86.29386,86.077681,"TRUE","FALSE","category 1","category 3","South","Pejibaye","El progreso","La guard√© de cosechas anteriores","Unreliable","No","100","0.02",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,2,2,1,10,7,"0.7",0
"348",1,"F175_1B",175,"yes",1,531,"T1",6,"Reliable","Producers' association - bought","Yes",1,0,1,1,1,6,0,0,1,1,0,1,1,1,"cabecar","cabecar","cabecar","victoria","cabecar","cabecar(2)/victoria(1)","SEF 64","SEF 42",0.1079235,0.1079235,0.1079235,0.10745614,0.1079235,0.12335526,0.12445415,89.254386,89.20765,87.664474,87.554585,"FALSE","FALSE","category 3","category 3","South","Pejibaye","Progreso","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","0.35",0.0024738868,0.0001425694227528,0.0026164562227528,1,1,"FALSE","FALSE",0,0,2,2,1,10,7,"0.7",0
"349",1,"F175_2B",175,"yes",1,531,"T1",6,"Reliable","Producers' association - bought","Yes",1,0,1,1,1,6,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.003816794,0.003816794,0.003816794,0.003816794,0.13169399,0.13623904,0.13867615,99.6183206,86.830601,86.376096,86.132385,"TRUE","FALSE","category 1","category 3","South","Pejibaye","Progreso","La compr√© a la Asociaci√≥n de productores","Reliable","Yes","NA","0.35",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,2,2,1,10,7,"0.7",0
"350",1,"F176_1B",176,"yes",1,532,"B",7,"Unreliable","Bought other producers in CR","No",2,0,1,0,0,5,0,0,1,1,1,1,1,1,"nambi","nambi","nambi","nambi","tequila","tequila(2)/uran(1)","uran","RCB 593",0.004089422,0.004089422,0.004089422,0.004089422,0.13196722,0.13623904,0.13867615,99.5910578,86.803278,86.376096,86.132385,"TRUE","FALSE","category 1","category 3","South","Pejibaye","Progreso","La compr√© a otros productores en Costa Rica","Unreliable","No","10","0.1",0.0041163554,0.000142799891081788,0.00425915529108179,0,0,"TRUE","TRUE",1,1,0,0,0,16,11,"0.6875",1
"351",1,"F177_1B",177,"yes",1,197,"B",7,"Reliable","Producers' association - bought","No",1,1,1,1,0,9,0,0,0,0,1,1,1,1,"nambi","nambi","nambi","nambi","matambu","matambu","tequila","tayni",0.05452563,0.05452563,0.05452563,0.05452563,0.111597374,0.13073143,0.13735664,94.547437,88.8402626,86.926857,86.264336,"TRUE","FALSE","category 1","category 2","South","Pejibaye","Guadalupe","La compr√© a la Asociaci√≥n de productores","Reliable","No","1","1",0.0041163554,0.000142799891081788,0.00425915529108179,1,1,"TRUE","TRUE",0,0,6,4,0.666666667,41,25,"0.60975609799999997",0
